"Species","Depth_bin","p"
"Greenland shark","440",0.0134556898020638
"Greenland shark","450",0.0112680887942947
"Greenland shark","460",0.00917640797265846
"Greenland shark","470",0.00748125757437754
"Greenland shark","480",0.00674595732562747
"Greenland shark","490",0.006901315382473
"Greenland shark","500",0.0058757306122311
"Greenland shark","510",0.00562674841276521
"Greenland shark","520",0.00511805084898154
"Greenland shark","530",0.004226575965725
"Greenland shark","540",0.00341871271858436
"Greenland shark","550",0.0026763266665399
"Greenland shark","560",0.00318395749439472
"Greenland shark","570",0.00285060248227315
"Greenland shark","580",0.00267357382918404
"Greenland shark","590",0.00230651153877695
"Greenland shark","600",0.00286908997139878
"Greenland shark","610",0.00240406150814958
"Greenland shark","620",0.00220427646945795
"Greenland shark","630",0.00181861316430796
"Greenland shark","640",0.00254573970237243
"Greenland shark","650",0.00171179637990648
"Greenland shark","660",0.00219943403148602
"Greenland shark","670",0.00192519806866636
"Greenland shark","680",0.00201688066955943
"Greenland shark","690",0.00194244556503324
"Greenland shark","700",0.00225496210527361
"Greenland shark","710",0.00206945324715295
"Greenland shark","720",0.00180413922344456
"Greenland shark","730",0.00214657586824474
"Greenland shark","740",0.00260712570709265
"Greenland shark","750",0.00293408461141264
"Greenland shark","760",0.00237634060717464
"Greenland shark","770",0.00266346237516403
"Greenland shark","780",0.00254170340085501
"Greenland shark","790",0.00273594628915415
"Greenland shark","800",0.00282339637244857
"Greenland shark","810",0.00255744397565608
"Greenland shark","820",0.00286369615085226
"Greenland shark","830",0.00388411340313862
"Greenland shark","840",0.00376519284634043
"Greenland shark","850",0.00291684293140511
"Greenland shark","860",0.00280502759713389
"Greenland shark","870",0.00308093854743077
"Greenland shark","880",0.00288399375040647
"Greenland shark","890",0.00319517687882366
"Greenland shark","900",0.00236371122788549
"Greenland shark","910",0.00275578037557125
"Greenland shark","920",0.00205544659581451
"Greenland shark","930",0.00198683197653445
"Greenland shark","940",0.00214819111270472
"Greenland shark","950",0.00273946849640182
"Greenland shark","960",0.0030740320601152
"Greenland shark","970",0.00186836789612414
"Greenland shark","980",0.00215226735340163
"Greenland shark","990",0.00194701658156695
"Greenland shark","1000",0.00130443628931478
"Greenland shark","1010",0.00120415072640568
"Greenland shark","1020",0.00104477263637444
"Greenland shark","1030",0.00103918183119183
"Greenland shark","1040",0.000372284962835214
"Greenland shark","1050",0.00053762319325073
"Greenland shark","1060",0.000597386308275786
"Greenland shark","1070",0.000252150171191069
"Greenland shark","1080",0.000377714781001244
"Greenland shark","1090",0.000304303954378406
"Greenland shark","1100",0.000367017181981834
"Greenland shark","1110",0.000173049984899671
"Greenland shark","1120",0.00030689048729587
"Greenland shark","1130",0.00025940235975222
"Greenland shark","1140",0.000295507706860044
"Greenland shark","1150",9.19164651780409e-05
"Greenland shark","1160",0.000168388805822233
"Greenland shark","1170",5.7692656384187e-05
"Greenland shark","1180",1.64836161097677e-06
"Greenland shark","1190",7.97660014782614e-05
"Greenland shark","1200",8.24180805488385e-05
"Greenland shark","1210",1.9369349548793e-05
"Greenland shark","1220",0.000203361089637608
"Greenland shark","1230",0.000173077969152561
"Greenland shark","1240",4.67083201486586e-05
"Greenland shark","1250",0.000105495143102513
"Greenland shark","1260",1.48352544987909e-05
"Greenland shark","1270",3.62639554414889e-05
"Greenland shark","1280",0.000115154427755007
"Greenland shark","1290",4.37763191165943e-05
"Greenland shark","1300",3.46155938305121e-05
"Greenland shark","1310",0
"Greenland shark","1320",1.61047765745103e-05
"Greenland shark","1330",0
"Greenland shark","1340",4.9450848329303e-05
"Greenland shark","1350",0
"Greenland shark","1360",1.81319777207445e-05
"Greenland shark","1370",2.1428700942698e-05
"Greenland shark","1380",4.78024867183263e-05
"Greenland shark","1390",7.08795492720011e-05
"Greenland shark","1400",9.89016966586063e-06
"Greenland shark","1410",6.75828260500474e-05
"Greenland shark","1420",3.79123170524656e-05
"Greenland shark","1430",6.09893796061404e-05
"Greenland shark","1440",6.95869947208828e-05
"Greenland shark","1450",4.4505763496373e-05
"Greenland shark","1460",2.63737857756283e-05
"Greenland shark","1470",5.109920994028e-05
"Greenland shark","1480",6.75828260500474e-05
"Greenland shark","1490",0.000166484522708654
"Greenland shark","1500",3.46155938305121e-05
"Greenland shark","1510",3.29672322195354e-06
"Greenland shark","1520",5.109920994028e-05
"Greenland shark","1530",0
"Greenland shark","1540",2.30770625536748e-05
"Greenland shark","1550",0
"Greenland shark","1560",0
"Greenland shark","1570",0
"Greenland shark","1580",0
"Greenland shark","1590",0
"Greenland shark","1600",0
"Greenland shark","1610",0
"Greenland shark","1620",0
"Greenland shark","1630",0
"Greenland shark","1640",0
"Greenland shark","1650",0
"Greenland shark","1660",0
"Greenland shark","1670",0
"Greenland shark","1680",0
"Greenland shark","1690",0
"Greenland shark","1700",0
"Greenland shark","1710",0
"Greenland shark","1720",0
"Greenland shark","1730",0
"Greenland shark","1740",0
"Greenland shark","1750",0
"Greenland shark","1760",0
"Greenland shark","1770",0
"Greenland shark","1780",0
"Greenland shark","1790",0
"Greenland shark","1800",0
"Greenland shark","1810",0
"Greenland shark","1820",0
"Greenland shark","1830",0
"Greenland shark","1840",0
"Greenland shark","1850",0
"Grey reef shark","0",0.204700116495669
"Grey reef shark","10",0.214993656329024
"Grey reef shark","20",0.155483213713097
"Grey reef shark","30",0.126567832693891
"Grey reef shark","40",0.139626267167032
"Grey reef shark","50",0.0722828218464352
"Grey reef shark","60",0.0722512281462989
"Grey reef shark","70",0.0128665045778186
"Grey reef shark","80",0.00110062496405382
"Grey reef shark","90",7.34776508581817e-05
"Grey reef shark","100",2.17025663284684e-05
"Grey reef shark","110",1.08512831642342e-05
"Grey reef shark","120",1.08512831642342e-05
"Grey reef shark","130",0
"Grey reef shark","140",1.08512831642342e-05
"Grey reef shark","150",0
"Grey reef shark","160",0
"Grey reef shark","170",0
"Grey reef shark","180",0
"Grey reef shark","190",0
"Grey reef shark","200",0
"Grey reef shark","210",0
"Grey reef shark","220",0
"Grey reef shark","230",0
"Grey reef shark","240",0
"Grey reef shark","250",0
"Grey reef shark","260",0
"Grey reef shark","270",0
"Grey reef shark","280",0
"Grey reef shark","290",0
"Grey reef shark","300",0
"Grey reef shark","310",0
"Grey reef shark","320",0
"Grey reef shark","330",0
"Grey reef shark","340",0
"Grey reef shark","350",0
"Grey reef shark","360",0
"Grey reef shark","370",0
"Grey reef shark","380",0
"Grey reef shark","390",0
"Grey reef shark","400",0
"Grey reef shark","410",0
"Grey reef shark","420",0
"Grey reef shark","430",0
"Grey reef shark","440",0
"Grey reef shark","450",0
"Grey reef shark","460",0
"Grey reef shark","470",0
"Grey reef shark","480",0
"Grey reef shark","490",0
"Grey reef shark","500",0
"Grey reef shark","510",0
"Grey reef shark","520",0
"Grey reef shark","530",0
"Grey reef shark","540",0
"Grey reef shark","550",0
"Grey reef shark","560",0
"Grey reef shark","570",0
"Grey reef shark","580",0
"Grey reef shark","590",0
"Grey reef shark","600",0
"Grey reef shark","610",0
"Grey reef shark","620",0
"Grey reef shark","630",0
"Grey reef shark","640",0
"Grey reef shark","650",0
"Grey reef shark","660",0
"Grey reef shark","670",0
"Grey reef shark","680",0
"Grey reef shark","690",0
"Grey reef shark","700",0
"Grey reef shark","710",0
"Grey reef shark","720",0
"Grey reef shark","730",0
"Grey reef shark","740",0
"Grey reef shark","750",0
"Grey reef shark","760",0
"Grey reef shark","770",0
"Grey reef shark","780",0
"Grey reef shark","790",0
"Grey reef shark","800",0
"Grey reef shark","810",0
"Grey reef shark","820",0
"Grey reef shark","830",0
"Grey reef shark","840",0
"Grey reef shark","850",0
"Grey reef shark","860",0
"Grey reef shark","870",0
"Grey reef shark","880",0
"Grey reef shark","890",0
"Grey reef shark","900",0
"Grey reef shark","910",0
"Grey reef shark","920",0
"Grey reef shark","930",0
"Grey reef shark","940",0
"Grey reef shark","950",0
"Grey reef shark","960",0
"Grey reef shark","970",0
"Grey reef shark","980",0
"Grey reef shark","990",0
"Grey reef shark","1000",0
"Grey reef shark","1010",0
"Grey reef shark","1020",0
"Grey reef shark","1030",0
"Grey reef shark","1040",0
"Grey reef shark","1050",0
"Grey reef shark","1060",0
"Grey reef shark","1070",0
"Grey reef shark","1080",0
"Grey reef shark","1090",0
"Grey reef shark","1100",0
"Grey reef shark","1110",0
"Grey reef shark","1120",0
"Grey reef shark","1130",0
"Grey reef shark","1140",0
"Grey reef shark","1150",0
"Grey reef shark","1160",0
"Grey reef shark","1170",0
"Grey reef shark","1180",0
"Grey reef shark","1190",0
"Grey reef shark","1200",0
"Grey reef shark","1210",0
"Grey reef shark","1220",0
"Grey reef shark","1230",0
"Grey reef shark","1240",0
"Grey reef shark","1250",0
"Grey reef shark","1260",0
"Grey reef shark","1270",0
"Grey reef shark","1280",0
"Grey reef shark","1290",0
"Grey reef shark","1300",0
"Grey reef shark","1310",0
"Grey reef shark","1320",0
"Grey reef shark","1330",0
"Grey reef shark","1340",0
"Grey reef shark","1350",0
"Grey reef shark","1360",0
"Grey reef shark","1370",0
"Grey reef shark","1380",0
"Grey reef shark","1390",0
"Grey reef shark","1400",0
"Grey reef shark","1410",0
"Grey reef shark","1420",0
"Grey reef shark","1430",0
"Grey reef shark","1440",0
"Grey reef shark","1450",0
"Grey reef shark","1460",0
"Grey reef shark","1470",0
"Grey reef shark","1480",0
"Grey reef shark","1490",0
"Grey reef shark","1500",0
"Grey reef shark","1510",0
"Grey reef shark","1520",0
"Grey reef shark","1530",0
"Grey reef shark","1540",0
"Grey reef shark","1550",0
"Grey reef shark","1560",0
"Grey reef shark","1570",0
"Grey reef shark","1580",0
"Grey reef shark","1590",0
"Grey reef shark","1600",0
"Grey reef shark","1610",0
"Grey reef shark","1620",0
"Grey reef shark","1630",0
"Grey reef shark","1640",0
"Grey reef shark","1650",0
"Grey reef shark","1660",0
"Grey reef shark","1670",0
"Grey reef shark","1680",0
"Grey reef shark","1690",0
"Grey reef shark","1700",0
"Grey reef shark","1710",0
"Grey reef shark","1720",0
"Grey reef shark","1730",0
"Grey reef shark","1740",0
"Grey reef shark","1750",0
"Grey reef shark","1760",0
"Grey reef shark","1770",0
"Grey reef shark","1780",0
"Grey reef shark","1790",0
"Grey reef shark","1800",0
"Grey reef shark","1810",0
"Grey reef shark","1820",0
"Grey reef shark","1830",0
"Grey reef shark","1840",0
"Grey reef shark","1850",0
"Oceanic manta ray","0",0.348002853458371
"Oceanic manta ray","10",0.0977578343364006
"Oceanic manta ray","20",0.0863507205329025
"Oceanic manta ray","30",0.0760769906727981
"Oceanic manta ray","40",0.0702350010971762
"Oceanic manta ray","50",0.0631916626785727
"Oceanic manta ray","60",0.0589778922486719
"Oceanic manta ray","70",0.0495504027267928
"Oceanic manta ray","80",0.0432606520276887
"Oceanic manta ray","90",0.0335087249809786
"Oceanic manta ray","100",0.0232254747817004
"Oceanic manta ray","110",0.0160101356772453
"Oceanic manta ray","120",0.00888862156490042
"Oceanic manta ray","130",0.00574827783674241
"Oceanic manta ray","140",0.00318825341376355
"Oceanic manta ray","150",0.00324696115024598
"Oceanic manta ray","160",0.00133687064645826
"Oceanic manta ray","170",0.00130192573083272
"Oceanic manta ray","180",0.000805316165090747
"Oceanic manta ray","190",0.00198907961640565
"Oceanic manta ray","200",0.000614590779909205
"Oceanic manta ray","210",0.000847605877993985
"Oceanic manta ray","220",0.000429912233689734
"Oceanic manta ray","230",0.000785443949355423
"Oceanic manta ray","240",0.000649004718220745
"Oceanic manta ray","250",0.00061107403680083
"Oceanic manta ray","260",0.000646623977543996
"Oceanic manta ray","270",0.000192398719613812
"Oceanic manta ray","280",0.000472248246932319
"Oceanic manta ray","290",0.000531401993976614
"Oceanic manta ray","300",0.00032200362681847
"Oceanic manta ray","310",0.000157693889130168
"Oceanic manta ray","320",5.3213285610302e-05
"Oceanic manta ray","330",0.000219086988726088
"Oceanic manta ray","340",0.000222571773916757
"Oceanic manta ray","350",0.000154252578919813
"Oceanic manta ray","360",6.09139414658469e-05
"Oceanic manta ray","370",1.52769666309674e-05
"Oceanic manta ray","380",8.9115638680643e-06
"Oceanic manta ray","390",7.63848331548368e-06
"Oceanic manta ray","400",1.12985899041529e-05
"Oceanic manta ray","410",2.21039322955541e-05
"Oceanic manta ray","420",9.86637428249973e-06
"Oceanic manta ray","430",5.72886248661276e-06
"Oceanic manta ray","440",4.28495199597546e-05
"Oceanic manta ray","450",8.59329372991915e-06
"Oceanic manta ray","460",3.51034635258689e-05
"Oceanic manta ray","470",1.78072854305945e-05
"Oceanic manta ray","480",7.79761838455626e-06
"Oceanic manta ray","490",5.88799755568534e-06
"Oceanic manta ray","500",3.66010658866926e-06
"Oceanic manta ray","510",3.50097151959669e-06
"Oceanic manta ray","520",2.70529617423381e-06
"Oceanic manta ray","530",2.54616110516123e-06
"Oceanic manta ray","540",2.01427495160126e-05
"Oceanic manta ray","550",3.50097151959669e-06
"Oceanic manta ray","560",1.43221562165319e-06
"Oceanic manta ray","570",2.22789096701607e-06
"Oceanic manta ray","580",2.70529617423381e-06
"Oceanic manta ray","590",1.90962082887092e-06
"Oceanic manta ray","600",1.14418826676914e-05
"Oceanic manta ray","610",1.11394548350804e-06
"Oceanic manta ray","620",1.71191832036336e-05
"Oceanic manta ray","630",1.59135069072576e-06
"Oceanic manta ray","640",9.54810414435464e-07
"Oceanic manta ray","650",2.22789096701607e-06
"Oceanic manta ray","660",4.93318714124988e-06
"Oceanic manta ray","670",1.27308055258062e-06
"Oceanic manta ray","680",7.95675345362884e-07
"Oceanic manta ray","690",9.54810414435464e-07
"Oceanic manta ray","700",1.11394548350804e-06
"Oceanic manta ray","710",7.95675345362884e-07
"Oceanic manta ray","720",6.36540276290307e-07
"Oceanic manta ray","730",7.95675345362884e-07
"Oceanic manta ray","740",1.90962082887092e-06
"Oceanic manta ray","750",2.22789096701607e-06
"Oceanic manta ray","760",1.90962082887092e-06
"Oceanic manta ray","770",2.22789096701607e-06
"Oceanic manta ray","780",1.43221562165319e-06
"Oceanic manta ray","790",4.29664686495957e-06
"Oceanic manta ray","800",1.27308055258062e-06
"Oceanic manta ray","810",3.02356631237895e-06
"Oceanic manta ray","820",6.36540276290307e-06
"Oceanic manta ray","830",3.81924165774185e-06
"Oceanic manta ray","840",7.95675345362884e-07
"Oceanic manta ray","850",1.43221562165319e-06
"Oceanic manta ray","860",2.22789096701607e-06
"Oceanic manta ray","870",1.59135069072576e-06
"Oceanic manta ray","880",3.66010658866926e-06
"Oceanic manta ray","890",1.75048575979835e-06
"Oceanic manta ray","900",6.36540276290307e-07
"Oceanic manta ray","910",6.36540276290307e-07
"Oceanic manta ray","920",2.0687558979435e-06
"Oceanic manta ray","930",2.38702603608865e-06
"Oceanic manta ray","940",2.70529617423381e-06
"Oceanic manta ray","950",3.18270138145154e-07
"Oceanic manta ray","960",7.95675345362884e-07
"Oceanic manta ray","970",3.18270138145154e-07
"Oceanic manta ray","980",1.11394548350804e-06
"Oceanic manta ray","990",1.90962082887092e-06
"Oceanic manta ray","1000",1.43221562165319e-06
"Oceanic manta ray","1010",3.66010658866926e-06
"Oceanic manta ray","1020",9.54810414435464e-07
"Oceanic manta ray","1030",2.0687558979435e-06
"Oceanic manta ray","1040",1.90962082887092e-06
"Oceanic manta ray","1050",3.18270138145154e-07
"Oceanic manta ray","1060",9.54810414435464e-07
"Oceanic manta ray","1070",3.18270138145154e-07
"Oceanic manta ray","1080",5.88799755568534e-06
"Oceanic manta ray","1090",2.38702603608865e-06
"Oceanic manta ray","1100",6.36540276290307e-07
"Oceanic manta ray","1110",7.95675345362884e-07
"Oceanic manta ray","1120",4.45578193403215e-06
"Oceanic manta ray","1130",9.54810414435464e-07
"Oceanic manta ray","1140",2.22789096701607e-06
"Oceanic manta ray","1150",1.59135069072576e-07
"Oceanic manta ray","1160",1.59135069072576e-07
"Oceanic manta ray","1170",1.59135069072576e-07
"Oceanic manta ray","1180",1.59135069072576e-07
"Oceanic manta ray","1190",1.59135069072576e-07
"Oceanic manta ray","1200",1.59135069072576e-07
"Oceanic manta ray","1210",3.18270138145154e-07
"Oceanic manta ray","1220",1.75048575979835e-06
"Oceanic manta ray","1230",1.90962082887092e-06
"Oceanic manta ray","1240",6.36540276290307e-07
"Oceanic manta ray","1250",0
"Oceanic manta ray","1260",0
"Oceanic manta ray","1270",0
"Oceanic manta ray","1280",0
"Oceanic manta ray","1290",0
"Oceanic manta ray","1300",0
"Oceanic manta ray","1310",0
"Oceanic manta ray","1320",0
"Oceanic manta ray","1330",0
"Oceanic manta ray","1340",0
"Oceanic manta ray","1350",0
"Oceanic manta ray","1360",0
"Oceanic manta ray","1370",0
"Oceanic manta ray","1380",0
"Oceanic manta ray","1390",0
"Oceanic manta ray","1400",0
"Oceanic manta ray","1410",0
"Oceanic manta ray","1420",0
"Oceanic manta ray","1430",0
"Oceanic manta ray","1440",0
"Oceanic manta ray","1450",0
"Oceanic manta ray","1460",0
"Oceanic manta ray","1470",0
"Oceanic manta ray","1480",0
"Oceanic manta ray","1490",0
"Oceanic manta ray","1500",0
"Oceanic manta ray","1510",0
"Oceanic manta ray","1520",0
"Oceanic manta ray","1530",0
"Oceanic manta ray","1540",0
"Oceanic manta ray","1550",0
"Oceanic manta ray","1560",0
"Oceanic manta ray","1570",0
"Oceanic manta ray","1580",0
"Oceanic manta ray","1590",0
"Oceanic manta ray","1600",0
"Oceanic manta ray","1610",0
"Oceanic manta ray","1620",0
"Oceanic manta ray","1630",0
"Oceanic manta ray","1640",0
"Oceanic manta ray","1650",0
"Oceanic manta ray","1660",0
"Oceanic manta ray","1670",0
"Oceanic manta ray","1680",0
"Oceanic manta ray","1690",0
"Oceanic manta ray","1700",0
"Oceanic manta ray","1710",0
"Oceanic manta ray","1720",0
"Oceanic manta ray","1730",0
"Oceanic manta ray","1740",0
"Oceanic manta ray","1750",0
"Oceanic manta ray","1760",0
"Oceanic manta ray","1770",0
"Oceanic manta ray","1780",0
"Oceanic manta ray","1790",0
"Oceanic manta ray","1800",0
"Oceanic manta ray","1810",0
"Oceanic manta ray","1820",0
"Oceanic manta ray","1830",0
"Oceanic manta ray","1840",0
"Oceanic manta ray","1850",0
"Oceanic whitetip shark","0",0.227231767162666
"Oceanic whitetip shark","10",0.196973137746761
"Oceanic whitetip shark","20",0.139064561316698
"Oceanic whitetip shark","30",0.107122005052022
"Oceanic whitetip shark","40",0.0849897604996694
"Oceanic whitetip shark","50",0.0723333433631501
"Oceanic whitetip shark","60",0.0574623227606798
"Oceanic whitetip shark","70",0.0304812020666031
"Oceanic whitetip shark","80",0.0339639824161631
"Oceanic whitetip shark","90",0.0220900956824926
"Oceanic whitetip shark","100",0.0125663445315507
"Oceanic whitetip shark","110",0.00638524134754781
"Oceanic whitetip shark","120",0.00351982239200636
"Oceanic whitetip shark","130",0.00191618141065942
"Oceanic whitetip shark","140",0.000897637347967571
"Oceanic whitetip shark","150",0.000970329279753308
"Oceanic whitetip shark","160",0.000708608755152168
"Oceanic whitetip shark","170",0.000418650906782979
"Oceanic whitetip shark","180",0.000279837169783367
"Oceanic whitetip shark","190",0.000131529981734791
"Oceanic whitetip shark","200",0.000193158261071871
"Oceanic whitetip shark","210",4.19626076222812e-05
"Oceanic whitetip shark","220",4.1637525124135e-05
"Oceanic whitetip shark","230",7.5852117771432e-05
"Oceanic whitetip shark","240",4.1320391940756e-05
"Oceanic whitetip shark","250",2.73094515064573e-06
"Oceanic whitetip shark","260",2.46725590233652e-05
"Oceanic whitetip shark","270",1.4337153864988e-05
"Oceanic whitetip shark","280",7.98257910529681e-06
"Oceanic whitetip shark","290",2.7659878750858e-06
"Oceanic whitetip shark","300",3.50427244400646e-07
"Oceanic whitetip shark","310",2.6736302166965e-05
"Oceanic whitetip shark","320",2.80341795520517e-07
"Oceanic whitetip shark","330",7.17733868690017e-06
"Oceanic whitetip shark","340",1.05128173320194e-07
"Oceanic whitetip shark","350",5.28667667909114e-06
"Oceanic whitetip shark","360",1.40170897760258e-07
"Oceanic whitetip shark","370",0
"Oceanic whitetip shark","380",0
"Oceanic whitetip shark","390",0
"Oceanic whitetip shark","400",0
"Oceanic whitetip shark","410",0
"Oceanic whitetip shark","420",0
"Oceanic whitetip shark","430",0
"Oceanic whitetip shark","440",0
"Oceanic whitetip shark","450",0
"Oceanic whitetip shark","460",0
"Oceanic whitetip shark","470",0
"Oceanic whitetip shark","480",0
"Oceanic whitetip shark","490",0
"Oceanic whitetip shark","500",0
"Oceanic whitetip shark","510",0
"Oceanic whitetip shark","520",0
"Oceanic whitetip shark","530",0
"Oceanic whitetip shark","540",0
"Oceanic whitetip shark","550",0
"Oceanic whitetip shark","560",0
"Oceanic whitetip shark","570",0
"Oceanic whitetip shark","580",0
"Oceanic whitetip shark","590",0
"Oceanic whitetip shark","600",0
"Oceanic whitetip shark","610",0
"Oceanic whitetip shark","620",0
"Oceanic whitetip shark","630",0
"Oceanic whitetip shark","640",0
"Oceanic whitetip shark","650",7.14229596246011e-06
"Oceanic whitetip shark","660",0
"Oceanic whitetip shark","670",0
"Oceanic whitetip shark","680",0
"Oceanic whitetip shark","690",0
"Oceanic whitetip shark","700",0
"Oceanic whitetip shark","710",0
"Oceanic whitetip shark","720",0
"Oceanic whitetip shark","730",0
"Oceanic whitetip shark","740",0
"Oceanic whitetip shark","750",0
"Oceanic whitetip shark","760",0
"Oceanic whitetip shark","770",0
"Oceanic whitetip shark","780",0
"Oceanic whitetip shark","790",0
"Oceanic whitetip shark","800",0
"Oceanic whitetip shark","810",0
"Oceanic whitetip shark","820",0
"Oceanic whitetip shark","830",0
"Oceanic whitetip shark","840",0
"Oceanic whitetip shark","850",0
"Oceanic whitetip shark","860",0
"Oceanic whitetip shark","870",0
"Oceanic whitetip shark","880",0
"Oceanic whitetip shark","890",0
"Oceanic whitetip shark","900",0
"Oceanic whitetip shark","910",0
"Oceanic whitetip shark","920",0
"Oceanic whitetip shark","930",0
"Oceanic whitetip shark","940",0
"Oceanic whitetip shark","950",0
"Oceanic whitetip shark","960",0
"Oceanic whitetip shark","970",0
"Oceanic whitetip shark","980",0
"Oceanic whitetip shark","990",0
"Oceanic whitetip shark","1000",0
"Oceanic whitetip shark","1010",0
"Oceanic whitetip shark","1020",0
"Oceanic whitetip shark","1030",0
"Oceanic whitetip shark","1040",0
"Oceanic whitetip shark","1050",0
"Oceanic whitetip shark","1060",0
"Oceanic whitetip shark","1070",0
"Oceanic whitetip shark","1080",0
"Oceanic whitetip shark","1090",0
"Oceanic whitetip shark","1100",0
"Oceanic whitetip shark","1110",0
"Oceanic whitetip shark","1120",0
"Oceanic whitetip shark","1130",0
"Oceanic whitetip shark","1140",0
"Oceanic whitetip shark","1150",0
"Oceanic whitetip shark","1160",0
"Oceanic whitetip shark","1170",0
"Oceanic whitetip shark","1180",0
"Oceanic whitetip shark","1190",0
"Oceanic whitetip shark","1200",0
"Oceanic whitetip shark","1210",0
"Oceanic whitetip shark","1220",0
"Oceanic whitetip shark","1230",0
"Oceanic whitetip shark","1240",0
"Oceanic whitetip shark","1250",0
"Oceanic whitetip shark","1260",0
"Oceanic whitetip shark","1270",0
"Oceanic whitetip shark","1280",0
"Oceanic whitetip shark","1290",0
"Oceanic whitetip shark","1300",0
"Oceanic whitetip shark","1310",0
"Oceanic whitetip shark","1320",0
"Oceanic whitetip shark","1330",0
"Oceanic whitetip shark","1340",0
"Oceanic whitetip shark","1350",0
"Oceanic whitetip shark","1360",0
"Oceanic whitetip shark","1370",0
"Oceanic whitetip shark","1380",0
"Oceanic whitetip shark","1390",0
"Oceanic whitetip shark","1400",0
"Oceanic whitetip shark","1410",0
"Oceanic whitetip shark","1420",0
"Oceanic whitetip shark","1430",0
"Oceanic whitetip shark","1440",0
"Oceanic whitetip shark","1450",0
"Oceanic whitetip shark","1460",0
"Oceanic whitetip shark","1470",0
"Oceanic whitetip shark","1480",0
"Oceanic whitetip shark","1490",0
"Oceanic whitetip shark","1500",0
"Oceanic whitetip shark","1510",0
"Oceanic whitetip shark","1520",0
"Oceanic whitetip shark","1530",0
"Oceanic whitetip shark","1540",0
"Oceanic whitetip shark","1550",0
"Oceanic whitetip shark","1560",0
"Oceanic whitetip shark","1570",0
"Oceanic whitetip shark","1580",0
"Oceanic whitetip shark","1590",0
"Oceanic whitetip shark","1600",0
"Oceanic whitetip shark","1610",0
"Oceanic whitetip shark","1620",0
"Oceanic whitetip shark","1630",0
"Oceanic whitetip shark","1640",0
"Oceanic whitetip shark","1650",0
"Oceanic whitetip shark","1660",0
"Oceanic whitetip shark","1670",0
"Oceanic whitetip shark","1680",0
"Oceanic whitetip shark","1690",0
"Oceanic whitetip shark","1700",0
"Oceanic whitetip shark","1710",0
"Oceanic whitetip shark","1720",0
"Oceanic whitetip shark","1730",0
"Oceanic whitetip shark","1740",0
"Oceanic whitetip shark","1750",0
"Oceanic whitetip shark","1760",0
"Oceanic whitetip shark","1770",0
"Oceanic whitetip shark","1780",0
"Oceanic whitetip shark","1790",0
"Oceanic whitetip shark","1800",0
"Oceanic whitetip shark","1810",0
"Oceanic whitetip shark","1820",0
"Oceanic whitetip shark","1830",0
"Oceanic whitetip shark","1840",0
"Oceanic whitetip shark","1850",0
"Pelagic thresher shark","0",0.0576342713541078
"Pelagic thresher shark","10",0.0753501267175807
"Pelagic thresher shark","20",0.0659951697604441
"Pelagic thresher shark","30",0.0756354481962771
"Pelagic thresher shark","40",0.0627569917662903
"Pelagic thresher shark","50",0.0596901589976806
"Pelagic thresher shark","60",0.0572614137922266
"Pelagic thresher shark","70",0.0559108923635809
"Pelagic thresher shark","80",0.0423591840024408
"Pelagic thresher shark","90",0.0343484985001126
"Pelagic thresher shark","100",0.0292815391170186
"Pelagic thresher shark","110",0.0263449244845096
"Pelagic thresher shark","120",0.0263681285921951
"Pelagic thresher shark","130",0.0151059234258544
"Pelagic thresher shark","140",0.0160840541009779
"Pelagic thresher shark","150",0.0143811573986677
"Pelagic thresher shark","160",0.0180228447842391
"Pelagic thresher shark","170",0.0121176392605464
"Pelagic thresher shark","180",0.0224897583630125
"Pelagic thresher shark","190",0.0156389511756779
"Pelagic thresher shark","200",0.0151497408479229
"Pelagic thresher shark","210",0.0167605727481667
"Pelagic thresher shark","220",0.0180221217300695
"Pelagic thresher shark","230",0.0127568162829082
"Pelagic thresher shark","240",0.0116516779767616
"Pelagic thresher shark","250",0.0145055254295067
"Pelagic thresher shark","260",0.0141607275168025
"Pelagic thresher shark","270",0.0148353440528438
"Pelagic thresher shark","280",0.00923253072206876
"Pelagic thresher shark","290",0.00930273904926657
"Pelagic thresher shark","300",0.00991981216761038
"Pelagic thresher shark","310",0.0108664883013063
"Pelagic thresher shark","320",0.00798924746737948
"Pelagic thresher shark","330",0.0062618806760258
"Pelagic thresher shark","340",0.00910077540429692
"Pelagic thresher shark","350",0.00638249959752514
"Pelagic thresher shark","360",0.00773457895278302
"Pelagic thresher shark","370",0.00364159759723729
"Pelagic thresher shark","380",0.00384769105651528
"Pelagic thresher shark","390",0.00697585546974006
"Pelagic thresher shark","400",0.00101098019907098
"Pelagic thresher shark","410",0.002220930603797
"Pelagic thresher shark","420",0.000556553326968487
"Pelagic thresher shark","430",0.000235920961404267
"Pelagic thresher shark","440",0.00346847275894706
"Pelagic thresher shark","450",0.000163192754597725
"Pelagic thresher shark","460",0
"Pelagic thresher shark","470",6.39819826736792e-06
"Pelagic thresher shark","480",7.73624606648246e-05
"Pelagic thresher shark","490",0.000346500346500347
"Pelagic thresher shark","500",6.39819826736792e-06
"Pelagic thresher shark","510",0
"Pelagic thresher shark","520",0
"Pelagic thresher shark","530",0
"Pelagic thresher shark","540",0
"Pelagic thresher shark","550",0
"Pelagic thresher shark","560",3.19909913368395e-05
"Pelagic thresher shark","570",0
"Pelagic thresher shark","580",0
